lau_id,gisco_id,name,nuts3_id,nuts3_name,pop_2024,pop_density,area_km2,dist_capital_km,dist_bratislava_km,dist_uni_km,dist_airport_km,dist_motorway_km,dist_railway_km,urban_class,density_class,is_regional_capital,econ_proximity,econ_potential,edu_access_score,edu_infra_score,transport_score,connectivity_score,remoteness_index
543977,SK_543977,Zatín,SK042,Košický kraj,726.0,33.34578916,21.7718644,53.7,355.0,53.7,51.6,53.8,53.4,Small Village (<1K),Sparse (<100/km²),No,46.3,32.2,19.4,57.2,46.7,41.1,58.9
514365,SK_514365,Rudnianska Lehota,SK022,Trenčiansky kraj,725.0,59.26526921,12.23313434,29.9,123.1,29.9,49.6,6.7,29.9,Small Village (<1K),Sparse (<100/km²),No,70.1,100,55.2,57.2,78.4,71.3,28.7
506206,SK_506206,Lúka,SK022,Trenčiansky kraj,723.0,41.51901441,17.41370816,27.3,82.1,27.3,7.0,18.0,7.8,Small Village (<1K),Sparse (<100/km²),No,72.7,100,59.0,57.2,87.2,77.2,22.8
523054,SK_523054,Senné (okres Michalovce),SK042,Košický kraj,723.0,38.47701827,18.79043732,58.8,369.2,58.8,59.3,58.8,58.3,Small Village (<1K),Sparse (<100/km²),No,41.2,22.0,11.8,57.2,41.3,35.4,64.6
526134,SK_526134,Rejdová,SK042,Košický kraj,723.0,14.30827064,50.53021559,74.5,242.2,74.5,30.2,16.8,28.2,Small Village (<1K),Sparse (<100/km²),No,25.5,100,0,57.2,77.2,46.2,53.8
501140,SK_501140,Hurbanovo,SK023,Nitriansky kraj,7222.0,120.4906975,59.93823714,49.7,85.6,12.3,79.4,53.9,12.1,Town (5K-50K),Medium (100-500/km²),No,50.3,100,81.5,77.2,55.8,59.3,40.7
506630,SK_506630,Vaďovce,SK022,Trenčiansky kraj,721.0,64.78777658,11.12864244,28.5,80.7,28.5,15.7,33.1,8.0,Small Village (<1K),Sparse (<100/km²),No,71.5,100,57.2,57.2,78.2,72.0,28.0
581160,SK_581160,Veľké Kozmálovce,SK023,Nitriansky kraj,721.0,121.80534565,5.91928044,33.8,106.9,33.8,60.3,1.8,17.0,Small Village (<1K),Medium (100-500/km²),No,66.2,100,49.3,57.2,83.4,71.4,28.6
502120,SK_502120,Čaka,SK023,Nitriansky kraj,720.0,79.43891886,9.06356746,41.3,102.1,40.4,80.7,27.4,28.3,Small Village (<1K),Sparse (<100/km²),No,58.7,100,39.4,57.2,63.4,57.2,42.8
529281,SK_529281,Zlatník,SK041,Prešovský kraj,72.0,11.45200587,6.2871082,21.1,337.3,21.1,39.0,33.4,21.3,Small Village (<1K),Sparse (<100/km²),No,78.9,29.2,68.3,37.3,69.7,72.2,27.8
504629,SK_504629,Plavecké Podhradie,SK010,Bratislavský kraj,719.0,33.99909817,21.14761975,38.7,38.7,25.8,34.6,22.1,25.5,Small Village (<1K),Sparse (<100/km²),No,61.3,100,61.3,57.1,74.7,68.0,32.0
501212,SK_501212,Kravany nad Dunajom,SK023,Nitriansky kraj,718.0,45.23392916,15.87304073,66.6,111.1,27.1,104.9,56.6,27.0,Small Village (<1K),Sparse (<100/km²),No,33.4,100,59.3,57.1,45.2,44.5,55.5
507938,SK_507938,Ivanka pri Dunaji,SK010,Bratislavský kraj,7172.0,503.04051589,14.2573009,11.7,11.7,11.7,3.6,10.8,11.5,Town (5K-50K),Dense (>500/km²),No,88.3,100,82.5,77.1,90.2,88.1,11.9
582425,SK_582425,Dolné Lefantovce,SK023,Nitriansky kraj,717.0,155.58341181,4.60846045,12.2,80.7,12.2,31.9,16.5,12.4,Small Village (<1K),Medium (100-500/km²),No,87.8,100,81.7,57.1,82.3,83.8,16.2
529168,SK_529168,Slovenská Kajňa,SK041,Prešovský kraj,717.0,106.48797914,6.73315435,32.9,349.4,32.9,47.5,42.6,33.1,Small Village (<1K),Medium (100-500/km²),No,67.1,36.1,50.7,57.1,59.8,60.2,39.8
518751,SK_518751,Senohrad,SK032,Banskobystrický kraj,716.0,47.10256489,15.20087073,42.0,156.4,23.8,30.9,33.2,24.7,Small Village (<1K),Sparse (<100/km²),No,58.0,100,64.3,57.1,70.0,65.3,34.7
524476,SK_524476,Hrabkov,SK041,Prešovský kraj,716.0,42.4967141,16.84836146,17.1,301.3,17.1,36.0,20.9,16.8,Small Village (<1K),Sparse (<100/km²),No,82.9,70.5,74.3,57.1,78.0,78.7,21.3
508721,SK_508721,Králiky,SK032,Banskobystrický kraj,715.0,433.80524771,1.64820505,8.7,156.4,8.7,13.1,9.2,8.8,Small Village (<1K),Medium (100-500/km²),No,91.3,100,87.0,57.1,90.3,89.9,10.1
524158,SK_524158,Abranovce,SK041,Prešovský kraj,715.0,74.59242571,9.58542363,11.0,324.8,11.0,31.4,25.1,11.0,Small Village (<1K),Sparse (<100/km²),No,89.0,53.7,83.5,57.1,78.5,82.7,17.3
525898,SK_525898,Kunova Teplica,SK042,Košický kraj,715.0,85.03259387,8.40854039,65.1,246.9,65.1,52.7,34.7,39.5,Small Village (<1K),Sparse (<100/km²),No,34.9,100,2.4,57.1,60.7,41.3,58.7
599972,SK_599972,Košice - mestská časť Luník IX,SK042,Košický kraj,7146.0,6726.9137446,1.06229993,3.2,309.8,3.2,3.6,3.5,4.0,Town (5K-50K),Dense (>500/km²),No,96.8,86.9,95.2,77.1,96.3,96.2,3.8
504688,SK_504688,Poriadie,SK022,Trenčiansky kraj,713.0,91.01988054,7.83345348,34.7,78.7,34.7,23.3,40.0,16.6,Small Village (<1K),Sparse (<100/km²),No,65.3,100,47.9,57.1,70.6,64.5,35.5
501743,SK_501743,Lúč na Ostrove,SK021,Trnavský kraj,713.0,44.89169603,15.88267014,46.5,36.6,36.6,32.1,37.4,37.2,Small Village (<1K),Sparse (<100/km²),No,53.5,100,45.1,57.1,63.6,56.9,43.1
544132,SK_544132,Čierne nad Topľou,SK041,Prešovský kraj,713.0,85.44390873,8.3446557,23.9,341.0,23.9,43.0,37.5,24.0,Small Village (<1K),Sparse (<100/km²),No,76.1,42.1,64.2,57.1,66.1,68.7,31.3
503223,SK_503223,Jatov,SK023,Nitriansky kraj,711.0,38.12098477,18.65114462,20.0,67.0,20.0,56.2,35.1,19.8,Small Village (<1K),Sparse (<100/km²),No,80.0,100,70.0,57.0,66.5,71.2,28.8
501361,SK_501361,Tôň,SK023,Nitriansky kraj,711.0,74.88836444,9.49413177,59.1,65.9,23.0,61.2,61.0,23.1,Small Village (<1K),Sparse (<100/km²),No,40.9,100,65.5,57.0,51.6,51.2,48.8
527394,SK_527394,Korejovce,SK041,Prešovský kraj,71.0,17.50517783,4.0559428,51.4,359.1,51.4,84.9,78.7,51.7,Small Village (<1K),Sparse (<100/km²),No,48.6,19.0,22.9,37.1,29.3,33.8,66.2
527718,SK_527718,Potôčky,SK041,Prešovský kraj,71.0,19.96210293,3.5567395,42.1,358.6,42.1,70.1,64.3,42.4,Small Village (<1K),Sparse (<100/km²),No,57.9,19.2,36.8,37.1,42.0,45.7,54.3
520730,SK_520730,Runina,SK041,Prešovský kraj,71.0,3.19748425,22.20495692,85.6,403.1,85.6,97.0,93.5,85.8,Small Village (<1K),Sparse (<100/km²),No,14.4,0,0,37.1,8.5,8.6,91.4
501336,SK_501336,Radvaň nad Dunajom,SK023,Nitriansky kraj,708.0,44.90568805,15.76637684,63.9,101.9,16.3,96.0,59.8,16.2,Small Village (<1K),Sparse (<100/km²),No,36.1,100,75.5,57.0,48.7,50.3,49.7
543918,SK_543918,Veľký Kamenec,SK042,Košický kraj,708.0,55.62726379,12.72757191,57.2,349.1,57.2,53.8,57.4,57.1,Small Village (<1K),Sparse (<100/km²),No,42.8,36.3,14.2,57.0,43.3,37.3,62.7
514781,SK_514781,Gemerský Jablonec,SK032,Banskobystrický kraj,708.0,67.81234766,10.44057645,86.5,213.6,74.8,80.1,85.7,76.6,Small Village (<1K),Sparse (<100/km²),No,13.5,100,0,57.0,18.3,13.2,86.8
514951,SK_514951,Chanava,SK032,Banskobystrický kraj,708.0,37.38459011,18.93828441,95.4,236.9,82.2,78.7,65.6,70.4,Small Village (<1K),Sparse (<100/km²),No,4.6,100,0,57.0,30.6,16.7,83.3
506435,SK_506435,Potvorice,SK022,Trenčiansky kraj,707.0,174.85547892,4.04333913,26.7,81.4,26.7,7.7,22.8,7.5,Small Village (<1K),Medium (100-500/km²),No,73.3,100,60.0,57.0,84.8,76.4,23.6
523739,SK_523739,Mlynčeky,SK041,Prešovský kraj,706.0,90.58076712,7.79414905,64.9,266.4,64.9,15.2,28.1,11.1,Small Village (<1K),Sparse (<100/km²),No,35.1,95.2,2.6,57.0,79.7,50.9,49.1
547557,SK_547557,Brezany,SK031,Žilinský kraj,705.0,192.91600182,3.65444024,6.3,163.0,6.3,70.3,3.7,6.3,Small Village (<1K),Medium (100-500/km²),No,93.7,100,90.5,57.0,84.3,88.4,11.6
522295,SK_522295,Bánovce nad Ondavou,SK042,Košický kraj,705.0,57.61638472,12.23610269,41.4,351.8,41.4,41.7,41.4,40.9,Small Village (<1K),Sparse (<100/km²),No,58.6,34.3,37.9,57.0,58.7,54.5,45.5
514179,SK_514179,Malá Čausa,SK022,Trenčiansky kraj,705.0,45.94921021,15.34302759,49.6,139.0,33.4,36.5,16.6,33.6,Small Village (<1K),Sparse (<100/km²),No,50.4,100,49.9,57.0,74.4,62.3,37.7
500461,SK_500461,Lovce,SK023,Nitriansky kraj,704.0,69.12094457,10.185046,26.5,98.7,26.5,42.6,21.5,22.0,Small Village (<1K),Sparse (<100/km²),No,73.5,100,60.2,57.0,74.8,71.5,28.5
528579,SK_528579,Maťovské Vojkovce,SK042,Košický kraj,704.0,57.22256627,12.30283865,67.1,374.3,67.1,66.5,67.1,66.6,Small Village (<1K),Sparse (<100/km²),No,32.9,18.3,0,57.0,33.2,26.5,73.5
518468,SK_518468,Hriňová,SK032,Banskobystrický kraj,7023.0,55.54176062,126.44539751,32.6,186.9,28.9,30.4,32.2,30.6,Town (5K-50K),Sparse (<100/km²),No,67.4,100,56.7,76.9,68.6,65.9,34.1
504564,SK_504564,Mokrý Háj,SK021,Trnavský kraj,702.0,102.17001262,6.87090059,54.1,74.3,54.1,47.0,59.0,42.9,Small Village (<1K),Medium (100-500/km²),No,45.9,100,18.8,56.9,48.4,41.7,58.3
511013,SK_511013,Smrečany,SK031,Žilinský kraj,701.0,86.41501874,8.11201583,67.6,216.9,26.3,42.9,15.2,26.2,Small Village (<1K),Sparse (<100/km²),No,32.4,100,60.5,56.9,76.5,60.1,39.9
525189,SK_525189,Šarišská Poruba,SK041,Prešovský kraj,701.0,118.13125641,5.93407724,12.0,330.4,12.0,42.9,36.7,12.3,Small Village (<1K),Medium (100-500/km²),No,88.0,49.5,82.0,56.9,70.4,78.0,22.0
521477,SK_521477,Chrastné,SK042,Košický kraj,701.0,148.50982823,4.72022632,11.9,321.5,11.9,17.1,11.6,11.1,Small Village (<1K),Medium (100-500/km²),No,88.1,55.9,82.2,56.9,87.7,86.7,13.3
510726,SK_510726,Liptovský Hrádok,SK031,Žilinský kraj,7003.0,382.37863843,18.31430759,77.1,220.1,33.6,34.5,13.8,33.6,Town (5K-50K),Medium (100-500/km²),No,22.9,100,49.6,76.9,76.1,54.8,45.2
505561,SK_505561,Tesáre,SK023,Nitriansky kraj,700.0,51.77724165,13.51945329,33.6,87.6,31.8,17.9,5.5,18.0,Small Village (<1K),Sparse (<100/km²),No,66.4,100,52.3,56.9,88.3,74.5,25.5
502782,SK_502782,Šahy,SK023,Nitriansky kraj,6992.0,163.62883031,42.73085609,69.3,137.6,56.6,63.2,31.6,52.4,Town (5K-50K),Medium (100-500/km²),No,30.7,100,15.1,76.9,56.2,40.3,59.7
525863,SK_525863,Krásnohorská Dlhá Lúka,SK042,Košický kraj,699.0,49.86247523,14.01855798,50.9,261.2,50.9,49.3,29.9,35.8,Small Village (<1K),Sparse (<100/km²),No,49.1,98.7,23.7,56.9,64.9,51.9,48.1
543241,SK_543241,Kojšov,SK042,Košický kraj,698.0,22.38091161,31.18729086,21.0,295.8,21.0,23.9,7.6,21.2,Small Village (<1K),Sparse (<100/km²),No,79.0,74.1,68.5,56.9,85.2,80.0,20.0
510106,SK_510106,Trstená,SK031,Žilinský kraj,6978.0,84.59829813,82.48392881,64.8,228.5,40.5,58.1,42.8,40.4,Town (5K-50K),Sparse (<100/km²),No,35.2,100,39.2,76.9,55.4,46.1,53.9
506656,SK_506656,Veľké Bierovce,SK022,Trenčiansky kraj,697.0,141.95591656,4.90997499,7.4,100.5,7.4,27.1,28.6,7.3,Small Village (<1K),Medium (100-500/km²),No,92.6,100,88.9,56.9,78.8,85.0,15.0
510084,SK_510084,Štefanov nad Oravou,SK031,Žilinský kraj,696.0,56.35913821,12.34937265,59.2,223.0,36.0,61.3,38.7,36.0,Small Village (<1K),Sparse (<100/km²),No,40.8,100,46.0,56.9,58.4,50.6,49.4
556530,SK_556530,Horné Zelenice,SK021,Trnavský kraj,696.0,164.21271604,4.23840502,12.4,54.9,12.4,26.9,4.8,12.9,Small Village (<1K),Medium (100-500/km²),No,87.6,100,81.4,56.9,88.8,87.0,13.0
513814,SK_513814,Záriečie,SK022,Trenčiansky kraj,696.0,73.91952358,9.4156451,34.1,141.0,34.1,67.9,28.0,34.3,Small Village (<1K),Sparse (<100/km²),No,65.9,100,48.8,56.9,63.2,61.1,38.9
509507,SK_509507,Turzovka,SK031,Žilinský kraj,6936.0,198.7673663,34.89506416,22.0,177.7,22.0,93.3,21.4,22.1,Town (5K-50K),Medium (100-500/km²),No,78.0,100,67.0,76.8,66.4,70.0,30.0
501247,SK_501247,Martovce,SK023,Nitriansky kraj,693.0,34.723952,19.95740577,49.5,81.3,11.5,75.3,56.7,11.4,Small Village (<1K),Sparse (<100/km²),No,50.5,100,82.8,56.8,55.3,59.4,40.6
508535,SK_508535,Dolná Lehota,SK032,Banskobystrický kraj,692.0,12.47971572,55.44998102,31.5,195.8,26.3,39.5,14.0,26.3,Small Village (<1K),Sparse (<100/km²),No,68.5,100,60.5,56.8,77.7,71.5,28.5
526215,SK_526215,Rudná,SK042,Košický kraj,692.0,92.33557424,7.49440295,56.7,255.6,56.7,48.4,26.3,31.1,Small Village (<1K),Sparse (<100/km²),No,43.3,100,14.9,56.8,68.4,50.2,49.8
508241,SK_508241,Suchohrad,SK010,Bratislavský kraj,691.0,44.84477004,15.40870874,32.6,32.6,32.6,35.4,24.6,31.7,Small Village (<1K),Sparse (<100/km²),No,67.4,100,51.1,56.8,71.2,66.0,34.0
528846,SK_528846,Malá Domaša,SK041,Prešovský kraj,691.0,122.19367374,5.65495724,34.8,351.4,34.8,49.2,44.5,35.0,Small Village (<1K),Medium (100-500/km²),No,65.2,34.5,47.8,56.8,57.9,58.1,41.9
525405,SK_525405,Veľký Šariš,SK041,Prešovský kraj,6909.0,268.47043224,25.73467753,6.2,317.3,6.2,42.9,34.0,6.3,Town (5K-50K),Medium (100-500/km²),No,93.8,79.4,90.7,76.8,73.8,83.2,16.8
503207,SK_503207,Chľaba,SK023,Nitriansky kraj,690.0,49.44622723,13.95455303,75.3,131.5,51.6,92.6,53.3,51.5,Small Village (<1K),Sparse (<100/km²),No,24.7,100,22.6,56.8,40.8,32.3,67.7
508632,SK_508632,Horná Mičiná,SK032,Banskobystrický kraj,690.0,43.95867215,15.69656148,5.8,165.6,5.8,7.9,5.6,5.5,Small Village (<1K),Sparse (<100/km²),No,94.2,100,91.3,56.8,94.0,93.5,6.5
526703,SK_526703,Hajtovka,SK041,Prešovský kraj,69.0,22.64709485,3.0467484,48.1,297.4,48.1,45.8,47.3,41.1,Small Village (<1K),Sparse (<100/km²),No,51.9,47.3,27.8,36.9,55.0,48.6,51.4
512451,SK_512451,Moškovec,SK031,Žilinský kraj,69.0,32.83606836,2.1013478,31.5,154.4,31.5,41.0,15.3,31.5,Small Village (<1K),Sparse (<100/km²),No,68.5,100,52.8,36.9,75.0,68.6,31.4
529273,SK_529273,Závada (okres Humenné),SK041,Prešovský kraj,69.0,7.63394378,9.03857848,44.2,361.8,44.2,69.5,64.0,44.5,Small Village (<1K),Sparse (<100/km²),No,55.8,17.6,33.7,36.9,41.6,44.3,55.7
526100,SK_526100,Prihradzany,SK032,Banskobystrický kraj,69.0,15.15605102,4.55263709,82.2,236.8,75.3,54.8,41.2,46.4,Small Village (<1K),Sparse (<100/km²),No,17.8,75.3,0,36.9,54.8,32.7,67.3
508756,SK_508756,Lučatín,SK032,Banskobystrický kraj,689.0,63.33488512,10.87868082,13.2,177.8,13.2,21.2,12.7,13.1,Small Village (<1K),Sparse (<100/km²),No,86.8,100,80.2,56.8,85.8,85.0,15.0
505790,SK_505790,Zlatníky,SK022,Trenčiansky kraj,689.0,13.66452352,50.4225412,19.4,95.2,19.4,20.5,13.9,17.8,Small Village (<1K),Sparse (<100/km²),No,80.6,100,70.9,56.8,83.7,80.2,19.8
519782,SK_519782,Smilno,SK041,Prešovský kraj,689.0,49.95213925,13.79320306,43.0,339.9,43.0,79.9,72.2,43.3,Small Village (<1K),Sparse (<100/km²),No,57.0,42.7,35.5,56.8,36.1,42.2,57.8
511111,SK_511111,Vavrišovo,SK031,Žilinský kraj,688.0,68.39397228,10.05936601,76.2,220.5,33.0,35.0,14.3,33.0,Small Village (<1K),Sparse (<100/km²),No,23.8,100,50.5,56.8,76.0,55.2,44.8
517976,SK_517976,Stráža,SK031,Žilinský kraj,688.0,216.17717185,3.18257471,12.1,178.4,12.1,67.6,5.1,12.1,Small Village (<1K),Medium (100-500/km²),No,87.9,100,81.8,56.8,82.2,83.8,16.2
513687,SK_513687,Stupné,SK022,Trenčiansky kraj,688.0,91.44434628,7.52370188,44.2,152.1,21.8,77.6,13.0,21.9,Small Village (<1K),Sparse (<100/km²),No,55.8,100,67.3,56.8,73.3,66.8,33.2
512010,SK_512010,Veľké Dravce,SK032,Banskobystrický kraj,686.0,72.19985335,9.50140434,66.7,202.9,56.3,61.0,66.4,58.1,Small Village (<1K),Sparse (<100/km²),No,33.3,100,15.6,56.7,37.3,31.8,68.2
515604,SK_515604,Sútor,SK032,Banskobystrický kraj,686.0,51.74729509,13.25673156,82.9,224.2,75.2,79.0,66.2,72.8,Small Village (<1K),Sparse (<100/km²),No,17.1,100,0,56.7,29.5,19.9,80.1
517097,SK_517097,Nová Baňa,SK032,Banskobystrický kraj,6858.0,111.9399798,61.26497443,51.3,116.4,42.1,43.7,16.0,29.8,Town (5K-50K),Medium (100-500/km²),No,48.7,100,36.8,76.7,74.8,59.4,40.6
517186,SK_517186,Prestavlky,SK032,Banskobystrický kraj,685.0,45.583176,15.02747417,33.2,131.7,28.6,27.8,28.6,26.9,Small Village (<1K),Sparse (<100/km²),No,66.8,100,57.1,56.7,72.1,67.5,32.5
518271,SK_518271,Detvianska Huta,SK032,Banskobystrický kraj,685.0,47.86220305,14.31191956,37.4,189.2,32.2,34.4,37.0,33.9,Small Village (<1K),Sparse (<100/km²),No,62.6,100,51.7,56.7,64.5,61.4,38.6
504475,SK_504475,Koválov,SK021,Trnavský kraj,684.0,50.26801786,13.60706129,43.6,63.8,43.6,41.6,47.9,41.1,Small Village (<1K),Sparse (<100/km²),No,56.4,100,34.6,56.7,55.4,51.5,48.5
525642,SK_525642,Drnava,SK042,Košický kraj,684.0,25.42721128,26.90031527,43.5,268.5,43.5,42.4,22.2,32.8,Small Village (<1K),Sparse (<100/km²),No,56.5,93.2,34.8,56.7,70.9,59.4,40.6
516805,SK_516805,Horné Hámre,SK032,Banskobystrický kraj,684.0,34.75164077,19.6825239,45.1,121.0,37.5,38.3,20.3,36.0,Small Village (<1K),Sparse (<100/km²),No,54.9,100,43.8,56.7,71.5,61.0,39.0
528625,SK_528625,Nový Ruskov,SK042,Košický kraj,683.0,62.05162043,11.00696477,31.8,341.5,31.8,31.6,31.8,31.3,Small Village (<1K),Sparse (<100/km²),No,68.2,41.5,52.3,56.7,68.4,65.1,34.9
521388,SK_521388,Gyňov,SK042,Košický kraj,683.0,127.20703128,5.36920006,15.1,314.0,15.1,9.8,15.4,15.5,Small Village (<1K),Medium (100-500/km²),No,84.9,61.0,77.3,56.7,85.5,83.7,16.3
517020,SK_517020,Lovča,SK032,Banskobystrický kraj,683.0,65.37712768,10.44707873,31.8,133.8,25.7,25.4,27.0,24.0,Small Village (<1K),Sparse (<100/km²),No,68.2,100,61.5,56.7,74.3,69.9,30.1
521728,SK_521728,Nižná Kamenica,SK042,Košický kraj,683.0,51.26763021,13.32224636,18.6,330.5,18.6,21.7,18.5,17.9,Small Village (<1K),Sparse (<100/km²),No,81.4,49.3,72.1,56.7,81.2,79.4,20.6
503819,SK_503819,Hurbanova Ves,SK010,Bratislavský kraj,682.0,126.01085976,5.41223194,25.0,25.0,25.0,17.2,18.3,25.0,Small Village (<1K),Medium (100-500/km²),No,75.0,100,62.5,56.7,79.7,74.8,25.2
514624,SK_514624,Číž,SK032,Banskobystrický kraj,682.0,110.84815177,6.15256086,95.5,235.5,84.6,81.0,68.4,73.2,Small Village (<1K),Medium (100-500/km²),No,4.5,100,0,56.7,27.9,15.3,84.7
503371,SK_503371,Michal nad Žitavou,SK023,Nitriansky kraj,681.0,83.25060452,8.18012078,18.5,85.9,18.5,58.1,23.4,9.5,Small Village (<1K),Sparse (<100/km²),No,81.5,100,72.2,56.7,75.5,76.6,23.4
526649,SK_526649,Žakarovce,SK042,Košický kraj,681.0,78.98727183,8.62164225,30.0,292.8,26.4,33.6,11.5,26.1,Small Village (<1K),Sparse (<100/km²),No,70.0,75.9,60.4,56.7,80.0,73.1,26.9
523119,SK_523119,Stretava,SK042,Košický kraj,681.0,75.95001601,8.96642339,55.8,365.3,55.8,55.9,55.9,55.3,Small Village (<1K),Sparse (<100/km²),No,44.2,24.6,16.3,56.7,44.3,38.7,61.3
524816,SK_524816,Lúčka (okres Sabinov),SK041,Prešovský kraj,681.0,171.18162002,3.97823084,27.4,307.2,27.4,55.7,44.7,27.4,Small Village (<1K),Medium (100-500/km²),No,72.6,65.7,58.9,56.7,59.2,63.2,36.8
521825,SK_521825,Olšovany,SK042,Košický kraj,681.0,68.23306034,9.98049914,11.2,322.9,11.2,13.0,11.2,10.7,Small Village (<1K),Sparse (<100/km²),No,88.8,54.6,83.2,56.7,88.7,87.6,12.4
528064,SK_528064,Vyšný Komárnik,SK041,Prešovský kraj,68.0,10.30200541,6.6006566,56.4,364.7,56.4,89.1,83.0,56.7,Small Village (<1K),Sparse (<100/km²),No,43.6,16.2,15.4,36.8,24.8,28.6,71.4
519502,SK_519502,Livov,SK041,Prešovský kraj,68.0,2.57815334,26.37546767,29.4,315.4,29.4,63.4,52.6,29.5,Small Village (<1K),Sparse (<100/km²),No,70.6,38.9,55.9,36.8,53.3,59.0,41.0
515116,SK_515116,Kyjatice,SK032,Banskobystrický kraj,68.0,11.05147861,6.15302281,66.4,218.5,62.8,61.7,47.7,60.6,Small Village (<1K),Sparse (<100/km²),No,33.6,83.4,5.8,36.8,45.7,34.1,65.9
500593,SK_500593,Neverice,SK023,Nitriansky kraj,679.0,114.02519486,5.95482429,15.8,90.1,15.8,43.9,22.2,11.0,Small Village (<1K),Medium (100-500/km²),No,84.2,100,76.3,56.7,77.9,79.5,20.5
512508,SK_512508,Podhradie (okres Martin),SK031,Žilinský kraj,676.0,41.22763771,16.39676774,28.6,177.7,17.4,49.7,17.2,17.4,Small Village (<1K),Sparse (<100/km²),No,71.4,100,73.9,56.6,77.3,74.8,25.2
517704,SK_517704,Kotrčiná Lúčka,SK031,Žilinský kraj,676.0,162.49420997,4.16014823,7.7,176.3,7.7,71.3,5.5,7.7,Small Village (<1K),Medium (100-500/km²),No,92.3,100,88.5,56.6,82.8,86.8,13.2
528633,SK_528633,Oborín,SK042,Košický kraj,676.0,15.44818969,43.75917267,50.4,353.3,50.4,48.6,50.6,50.2,Small Village (<1K),Sparse (<100/km²),No,49.6,33.0,24.4,56.6,49.9,44.7,55.3
524999,SK_524999,Ovčie,SK041,Prešovský kraj,676.0,213.41203397,3.16758145,19.1,299.4,19.1,38.8,21.8,18.8,Small Village (<1K),Medium (100-500/km²),No,80.9,71.2,71.3,56.6,76.4,76.7,23.3
542954,SK_542954,Horné Štitáre,SK023,Nitriansky kraj,676.0,118.89733716,5.68557729,24.4,81.6,24.4,20.0,4.3,19.8,Small Village (<1K),Medium (100-500/km²),No,75.6,100,63.4,56.6,87.9,79.3,20.7
526185,SK_526185,Roštár,SK042,Košický kraj,676.0,79.11536745,8.54448411,65.2,247.7,65.2,42.8,26.5,31.0,Small Village (<1K),Sparse (<100/km²),No,34.8,100,2.2,56.6,69.3,45.5,54.5
512222,SK_512222,Dubové (okres Turčianske Teplice),SK031,Žilinský kraj,675.0,23.85050849,28.3012834,42.2,145.9,29.4,34.5,20.0,29.6,Small Village (<1K),Sparse (<100/km²),No,57.8,100,55.9,56.6,74.4,65.7,34.3
515612,SK_515612,Tornaľa,SK032,Banskobystrický kraj,6741.0,116.85578495,57.6864894,95.8,243.8,71.4,68.5,52.8,57.6,Town (5K-50K),Medium (100-500/km²),No,4.2,100,0,76.6,43.0,22.8,77.2
512605,SK_512605,Sklené,SK031,Žilinský kraj,674.0,16.63937691,40.50632447,48.0,145.1,25.3,29.0,24.3,25.5,Small Village (<1K),Sparse (<100/km²),No,52.0,100,62.0,56.6,74.5,65.2,34.8
509060,SK_509060,Tajov,SK032,Banskobystrický kraj,672.0,72.35883555,9.28704829,7.6,157.7,7.6,13.2,8.1,7.7,Small Village (<1K),Sparse (<100/km²),No,92.4,100,88.6,56.6,91.2,91.0,9.0
506133,SK_506133,Kostolná-Záriečie,SK022,Trenčiansky kraj,672.0,183.40660409,3.6639902,5.5,103.1,5.5,30.0,28.9,5.4,Small Village (<1K),Medium (100-500/km²),No,94.5,100,91.8,56.6,78.8,86.1,13.9
518719,SK_518719,Čimhová,SK031,Žilinský kraj,672.0,105.13479809,6.39179427,71.3,232.7,42.4,50.1,40.2,42.3,Small Village (<1K),Medium (100-500/km²),No,28.7,100,36.4,56.6,57.5,44.6,55.4
519260,SK_519260,Hrabské,SK041,Prešovský kraj,671.0,61.53931038,10.9035996,40.6,319.8,40.6,67.7,62.6,40.8,Small Village (<1K),Sparse (<100/km²),No,59.4,56.7,39.1,56.5,43.8,47.5,52.5
506869,SK_506869,Buková,SK021,Trnavský kraj,670.0,27.60066212,24.27477997,22.5,48.1,22.5,33.2,28.6,22.4,Small Village (<1K),Sparse (<100/km²),No,77.5,100,66.2,56.5,72.7,72.8,27.2
517542,SK_517542,Fačkov,SK031,Žilinský kraj,670.0,17.8520901,37.53061946,27.9,144.3,27.9,55.3,8.1,27.9,Small Village (<1K),Sparse (<100/km²),No,72.1,100,58.2,56.5,77.4,72.0,28.0
522414,SK_522414,Falkušovce,SK042,Košický kraj,670.0,70.90217471,9.44963963,44.1,352.9,44.1,43.7,44.2,43.6,Small Village (<1K),Sparse (<100/km²),No,55.9,33.3,33.8,56.5,56.1,51.6,48.4
527688,SK_527688,Nová Polianka,SK041,Prešovský kraj,67.0,12.22814056,5.47916502,42.9,354.4,42.9,75.5,69.3,43.2,Small Village (<1K),Sparse (<100/km²),No,57.1,20.9,35.7,36.7,38.4,43.5,56.5
523721,SK_523721,Mengusovce,SK041,Prešovský kraj,669.0,74.75716844,8.94897458,81.8,244.8,59.5,8.5,15.4,13.1,Small Village (<1K),Sparse (<100/km²),No,18.2,100,10.8,56.5,86.5,50.9,49.1
523208,SK_523208,Tušice,SK042,Košický kraj,666.0,106.84378547,6.23339951,36.3,348.1,36.3,37.7,36.3,35.7,Small Village (<1K),Medium (100-500/km²),No,63.7,36.6,45.6,56.5,63.7,60.1,39.9
