lau_id,gisco_id,name,nuts3_id,nuts3_name,pop_2024,pop_density,area_km2
503207,SK_503207,Chľaba,SK023,Nitriansky kraj,690.0,49.44622723,13.95455303
508632,SK_508632,Horná Mičiná,SK032,Banskobystrický kraj,690.0,43.95867215,15.69656148
508756,SK_508756,Lučatín,SK032,Banskobystrický kraj,689.0,63.33488512,10.87868082
505790,SK_505790,Zlatníky,SK022,Trenčiansky kraj,689.0,13.66452352,50.4225412
519782,SK_519782,Smilno,SK041,Prešovský kraj,689.0,49.95213925,13.79320306
511111,SK_511111,Vavrišovo,SK031,Žilinský kraj,688.0,68.39397228,10.05936601
517976,SK_517976,Stráža,SK031,Žilinský kraj,688.0,216.17717185,3.18257471
513687,SK_513687,Stupné,SK022,Trenčiansky kraj,688.0,91.44434628,7.52370188
512010,SK_512010,Veľké Dravce,SK032,Banskobystrický kraj,686.0,72.19985335,9.50140434
515604,SK_515604,Sútor,SK032,Banskobystrický kraj,686.0,51.74729509,13.25673156
517186,SK_517186,Prestavlky,SK032,Banskobystrický kraj,685.0,45.583176,15.02747417
518271,SK_518271,Detvianska Huta,SK032,Banskobystrický kraj,685.0,47.86220305,14.31191956
504475,SK_504475,Koválov,SK021,Trnavský kraj,684.0,50.26801786,13.60706129
525642,SK_525642,Drnava,SK042,Košický kraj,684.0,25.42721128,26.90031527
516805,SK_516805,Horné Hámre,SK032,Banskobystrický kraj,684.0,34.75164077,19.6825239
528625,SK_528625,Nový Ruskov,SK042,Košický kraj,683.0,62.05162043,11.00696477
521388,SK_521388,Gyňov,SK042,Košický kraj,683.0,127.20703128,5.36920006
517020,SK_517020,Lovča,SK032,Banskobystrický kraj,683.0,65.37712768,10.44707873
521728,SK_521728,Nižná Kamenica,SK042,Košický kraj,683.0,51.26763021,13.32224636
503819,SK_503819,Hurbanova Ves,SK010,Bratislavský kraj,682.0,126.01085976,5.41223194
514624,SK_514624,Číž,SK032,Banskobystrický kraj,682.0,110.84815177,6.15256086
503371,SK_503371,Michal nad Žitavou,SK023,Nitriansky kraj,681.0,83.25060452,8.18012078
526649,SK_526649,Žakarovce,SK042,Košický kraj,681.0,78.98727183,8.62164225
523119,SK_523119,Stretava,SK042,Košický kraj,681.0,75.95001601,8.96642339
524816,SK_524816,Lúčka (okres Sabinov),SK041,Prešovský kraj,681.0,171.18162002,3.97823084
521825,SK_521825,Olšovany,SK042,Košický kraj,681.0,68.23306034,9.98049914
500593,SK_500593,Neverice,SK023,Nitriansky kraj,679.0,114.02519486,5.95482429
512508,SK_512508,Podhradie (okres Martin),SK031,Žilinský kraj,676.0,41.22763771,16.39676774
517704,SK_517704,Kotrčiná Lúčka,SK031,Žilinský kraj,676.0,162.49420997,4.16014823
528633,SK_528633,Oborín,SK042,Košický kraj,676.0,15.44818969,43.75917267
524999,SK_524999,Ovčie,SK041,Prešovský kraj,676.0,213.41203397,3.16758145
542954,SK_542954,Horné Štitáre,SK023,Nitriansky kraj,676.0,118.89733716,5.68557729
526185,SK_526185,Roštár,SK042,Košický kraj,676.0,79.11536745,8.54448411
512222,SK_512222,Dubové (okres Turčianske Teplice),SK031,Žilinský kraj,675.0,23.85050849,28.3012834
512605,SK_512605,Sklené,SK031,Žilinský kraj,674.0,16.63937691,40.50632447
509060,SK_509060,Tajov,SK032,Banskobystrický kraj,672.0,72.35883555,9.28704829
506133,SK_506133,Kostolná-Záriečie,SK022,Trenčiansky kraj,672.0,183.40660409,3.6639902
518719,SK_518719,Čimhová,SK031,Žilinský kraj,672.0,105.13479809,6.39179427
519260,SK_519260,Hrabské,SK041,Prešovský kraj,671.0,61.53931038,10.9035996
506869,SK_506869,Buková,SK021,Trnavský kraj,670.0,27.60066212,24.27477997
517542,SK_517542,Fačkov,SK031,Žilinský kraj,670.0,17.8520901,37.53061946
522414,SK_522414,Falkušovce,SK042,Košický kraj,670.0,70.90217471,9.44963963
523721,SK_523721,Mengusovce,SK041,Prešovský kraj,669.0,74.75716844,8.94897458
523208,SK_523208,Tušice,SK042,Košický kraj,666.0,106.84378547,6.23339951
503436,SK_503436,Nová Vieska,SK023,Nitriansky kraj,665.0,37.76272105,17.60995981
559598,SK_559598,Hažín nad Cirochou,SK041,Prešovský kraj,665.0,92.5379832,7.18623831
528340,SK_528340,Dvorianky,SK042,Košický kraj,664.0,107.48774161,6.17744861
510751,SK_510751,Liptovský Ondrej,SK031,Žilinský kraj,663.0,141.26590134,4.69327696
543063,SK_543063,Koniarovce,SK023,Nitriansky kraj,662.0,182.65471634,3.6243247
504386,SK_504386,Hradište pod Vrátnom,SK021,Trnavský kraj,661.0,26.24117622,25.18941965
519375,SK_519375,Koprivnica,SK041,Prešovský kraj,661.0,46.6952273,14.15562228
544221,SK_544221,Hermanovce nad Topľou,SK041,Prešovský kraj,660.0,25.43990829,25.94348975
522406,SK_522406,Dúbravka,SK042,Košický kraj,659.0,64.57354597,10.20541756
502499,SK_502499,Lontov,SK023,Nitriansky kraj,657.0,43.62549523,15.06000096
502944,SK_502944,Vyškovce nad Ipľom,SK023,Nitriansky kraj,657.0,34.0597645,19.28962251
503053,SK_503053,Bardoňovo,SK023,Nitriansky kraj,657.0,27.60672896,23.79854567
500585,SK_500585,Nemčiňany,SK023,Nitriansky kraj,657.0,41.90820063,15.67712262
501379,SK_501379,Trávnik,SK023,Nitriansky kraj,657.0,35.43416707,18.54142638
526517,SK_526517,Granč-Petrovce,SK041,Prešovský kraj,657.0,206.63202109,3.17956528
507539,SK_507539,Siladice,SK021,Trnavský kraj,656.0,86.28486146,7.60272415
581747,SK_581747,Horná Ves (okres Žiar nad Hronom),SK032,Banskobystrický kraj,656.0,179.14866316,3.6617633
525375,SK_525375,Uzovský Šalgov,SK041,Prešovský kraj,656.0,102.04243296,6.42869815
580236,SK_580236,Hronsek,SK032,Banskobystrický kraj,655.0,89.7568376,7.29749418
519791,SK_519791,Snakov,SK041,Prešovský kraj,655.0,53.97485687,12.13527998
545651,SK_545651,Veľké Držkovce,SK022,Trenčiansky kraj,654.0,51.12899949,12.79117539
543225,SK_543225,Klčov,SK041,Prešovský kraj,653.0,88.84454541,7.34991661
516546,SK_516546,Záhorce,SK032,Banskobystrický kraj,653.0,36.35146492,17.96351265
527335,SK_527335,Chotča,SK041,Prešovský kraj,652.0,61.6049887,10.58355847
519839,SK_519839,Sveržov,SK041,Prešovský kraj,652.0,114.36641046,5.70097459
502715,SK_502715,Santovka,SK023,Nitriansky kraj,651.0,36.45022218,17.85997344
508489,SK_508489,Braväcovo,SK032,Banskobystrický kraj,649.0,22.06628435,29.4113857
501620,SK_501620,Hubice,SK021,Trnavský kraj,649.0,120.995769,5.36382392
543713,SK_543713,Vítkovce,SK042,Košický kraj,649.0,125.01428804,5.1914066
519553,SK_519553,Lukov,SK041,Prešovský kraj,649.0,22.77289461,28.49879258
524875,SK_524875,Milpoš,SK041,Prešovský kraj,649.0,58.55656904,11.08329963
511439,SK_511439,Holiša,SK032,Banskobystrický kraj,649.0,62.72648926,10.34650604
505412,SK_505412,Prusy,SK022,Trenčiansky kraj,648.0,86.16115404,7.52079063
528218,SK_528218,Brezina,SK042,Košický kraj,648.0,49.94087417,12.97534356
515370,SK_515370,Ratková,SK032,Banskobystrický kraj,648.0,51.01130824,12.7030657
503134,SK_503134,Dedinka,SK023,Nitriansky kraj,647.0,34.9486839,18.51285736
507792,SK_507792,Žlkovce,SK021,Trnavský kraj,646.0,81.42508151,7.93367336
525561,SK_525561,Bôrka,SK042,Košický kraj,646.0,27.21330834,23.73838535
526711,SK_526711,Haligovce,SK041,Prešovský kraj,645.0,56.75559003,11.36451933
511846,SK_511846,Stará Halič,SK032,Banskobystrický kraj,645.0,36.63565114,17.60580145
521191,SK_521191,Blažice,SK042,Košický kraj,645.0,189.33645296,3.40663401
516708,SK_516708,Bzenica,SK032,Banskobystrický kraj,644.0,33.81424167,19.04522971
511153,SK_511153,Vlachy,SK031,Žilinský kraj,643.0,57.24571241,11.23228226
506061,SK_506061,Hrachovište,SK022,Trenčiansky kraj,643.0,69.92331372,9.19578844
501930,SK_501930,Ňárad,SK021,Trnavský kraj,643.0,61.53053928,10.45009531
544035,SK_544035,Zemplínske Jastrabie,SK042,Košický kraj,643.0,59.87480406,10.73907481
557501,SK_557501,Kvašov,SK022,Trenčiansky kraj,643.0,86.08861231,7.46904826
557510,SK_557510,Hatné,SK022,Trenčiansky kraj,642.0,118.05075129,5.43833896
512583,SK_512583,Sklabiňa,SK031,Žilinský kraj,642.0,58.44113765,10.98541243
524948,SK_524948,Olejníkov,SK041,Prešovský kraj,642.0,14.44020159,44.45921311
517356,SK_517356,Voznica,SK032,Banskobystrický kraj,640.0,37.24621267,17.1829551
524671,SK_524671,Krásna Lúka,SK041,Prešovský kraj,640.0,58.04943628,11.02508553
506788,SK_506788,Bíňovce,SK021,Trnavský kraj,639.0,82.11657569,7.78162015
512664,SK_512664,Trebostovo,SK031,Žilinský kraj,639.0,48.63725561,13.13807681
557757,SK_557757,Abovce,SK032,Banskobystrický kraj,637.0,77.9679622,8.17002243
512931,SK_512931,Červený Kameň,SK022,Trenčiansky kraj,637.0,19.48885643,32.68534521
523194,SK_523194,Trnava pri Laborci,SK042,Košický kraj,636.0,39.90495658,15.93786974
523330,SK_523330,Záhor,SK042,Košický kraj,636.0,82.78288701,7.68274728
520683,SK_520683,Ptičie,SK041,Prešovský kraj,635.0,60.71992215,10.45785267
502278,SK_502278,Horné Semerovce,SK023,Nitriansky kraj,633.0,62.68089336,10.09877119
500691,SK_500691,Poľný Kesov,SK023,Nitriansky kraj,633.0,61.87704352,10.22996517
505889,SK_505889,Brunovce,SK022,Trenčiansky kraj,632.0,108.50695003,5.8245117
507482,SK_507482,Rakovice,SK021,Trnavský kraj,631.0,90.79851843,6.9494526
512699,SK_512699,Turček,SK031,Žilinský kraj,631.0,11.90670944,52.99533032
519863,SK_519863,Šiba,SK041,Prešovský kraj,631.0,45.65365961,13.82145496
528048,SK_528048,Vyšná Olšava,SK041,Prešovský kraj,629.0,45.66166589,13.7752311
516279,SK_516279,Opatovská Nová Ves,SK032,Banskobystrický kraj,629.0,68.89983663,9.12919436
511251,SK_511251,Boľkovce,SK032,Banskobystrický kraj,628.0,57.11731806,10.994914
522651,SK_522651,Krásnovce,SK042,Košický kraj,628.0,136.25018599,4.60916802
506141,SK_506141,Kostolné,SK022,Trenčiansky kraj,627.0,61.90937879,10.12770621
502065,SK_502065,Beša (okres Levice),SK023,Nitriansky kraj,626.0,86.00464966,7.27867624
525243,SK_525243,Šarišské Sokolovce,SK041,Prešovský kraj,626.0,51.01809918,12.2701553
501514,SK_501514,Čakany,SK021,Trnavský kraj,625.0,55.93418379,11.17384679
517178,SK_517178,Prenčov,SK032,Banskobystrický kraj,625.0,25.52754874,24.48335351
502731,SK_502731,Sikenica,SK023,Nitriansky kraj,624.0,24.42392418,25.54871999
521141,SK_521141,Bačkovík,SK042,Košický kraj,624.0,149.90136454,4.16273729
505196,SK_505196,Nedanovce,SK022,Trenčiansky kraj,623.0,88.92717423,7.00573256
526851,SK_526851,Litmanová,SK041,Prešovský kraj,623.0,34.79891754,17.90285572
521949,SK_521949,Rudník (okres Košice - okolie),SK042,Košický kraj,622.0,27.07256533,22.97528854
514012,SK_514012,Horné Vestenice,SK022,Trenčiansky kraj,622.0,62.4187557,9.96495353
504343,SK_504343,Dubovce,SK021,Trnavský kraj,621.0,73.52833525,8.44572365
509167,SK_509167,Dlhá nad Kysucou,SK031,Žilinský kraj,620.0,50.55680789,12.26343248
526916,SK_526916,Nižné Ružbachy,SK041,Prešovský kraj,620.0,63.28016753,9.79769846
523151,SK_523151,Šamudovce,SK042,Košický kraj,620.0,125.35663584,4.94588895
522341,SK_522341,Blatné Remety,SK042,Košický kraj,619.0,99.2815138,6.23479615
528315,SK_528315,Dargov,SK042,Košický kraj,619.0,28.28263314,21.88622244
511234,SK_511234,Belina,SK032,Banskobystrický kraj,616.0,94.88884867,6.49180603
510777,SK_510777,Liptovský Trnovec,SK031,Žilinský kraj,616.0,22.46842147,27.41625622
526631,SK_526631,Závadka (okres Gelnica),SK042,Košický kraj,616.0,27.47605931,22.41951777
504432,SK_504432,Kátov,SK021,Trnavský kraj,615.0,144.01507997,4.27038613
520560,SK_520560,Ohradzany,SK041,Prešovský kraj,615.0,51.31023454,11.98591286
504653,SK_504653,Podbranč,SK021,Trnavský kraj,613.0,43.38632771,14.12887498
526452,SK_526452,Dlhé Stráže,SK041,Prešovský kraj,613.0,182.00050135,3.36812259
503967,SK_503967,Pusté Sady,SK021,Trnavský kraj,612.0,76.25480287,8.02572398
521850,SK_521850,Paňovce,SK042,Košický kraj,612.0,29.60682406,20.67091015
519111,SK_519111,Cigeľka,SK041,Prešovský kraj,611.0,38.21895351,15.98683229
504645,SK_504645,Plavecký Peter,SK021,Trnavský kraj,610.0,41.31638587,14.76411809
509833,SK_509833,Medzibrodie nad Oravou,SK031,Žilinský kraj,610.0,92.76061377,6.57606688
518140,SK_518140,Nižná Hutka,SK042,Košický kraj,609.0,140.27595925,4.34144242
521485,SK_521485,Janík,SK042,Košický kraj,609.0,30.67421713,19.85380743
503100,SK_503100,Bruty,SK023,Nitriansky kraj,608.0,29.61269319,20.53173604
528714,SK_528714,Ruská,SK042,Košický kraj,608.0,51.13365194,11.89040831
556688,SK_556688,Lošonec,SK021,Trnavský kraj,606.0,25.58269959,23.68788321
582638,SK_582638,Malá Mača,SK021,Trnavský kraj,606.0,75.96317298,7.97754986
520501,SK_520501,Myslina,SK041,Prešovský kraj,606.0,63.543997,9.53669943
556521,SK_556521,Dolné Zelenice,SK021,Trnavský kraj,605.0,222.47876864,2.71936061
543039,SK_543039,Kamanová,SK023,Nitriansky kraj,605.0,94.23567818,6.42007371
501832,SK_501832,Oľdza,SK021,Trnavský kraj,604.0,68.19403465,8.8570797
514501,SK_514501,Barca,SK032,Banskobystrický kraj,604.0,52.54093576,11.4957983
500160,SK_500160,Čifáre,SK023,Nitriansky kraj,603.0,39.31703322,15.33686422
510653,SK_510653,Liptovská Sielnica,SK031,Žilinský kraj,603.0,35.14965573,17.15521781
517640,SK_517640,Jasenové,SK031,Žilinský kraj,603.0,96.02105087,6.27987295
542849,SK_542849,Dolné Naštice,SK022,Trenčiansky kraj,602.0,129.73344544,4.64028376
510564,SK_510564,Kráľova Lehota,SK031,Žilinský kraj,601.0,30.89656208,19.45200241
515973,SK_515973,Dolné Plachtince,SK032,Banskobystrický kraj,600.0,60.74526003,9.87731388
516406,SK_516406,Stredné Plachtince,SK032,Banskobystrický kraj,600.0,28.77864213,20.84879465
526941,SK_526941,Orlov,SK041,Prešovský kraj,598.0,28.78227653,20.77667482
504602,SK_504602,Osuské,SK021,Trnavský kraj,597.0,51.42887417,11.608265
501964,SK_501964,Trstená na Ostrove,SK021,Trnavský kraj,597.0,95.56218681,6.24724088
557706,SK_557706,Lipník,SK022,Trenčiansky kraj,597.0,108.66404456,5.4939976
519472,SK_519472,Lascov,SK041,Prešovský kraj,597.0,111.79039202,5.34035161
526908,SK_526908,Mníšek nad Popradom,SK041,Prešovský kraj,596.0,33.52059188,17.78011564
511366,SK_511366,Dobroč,SK032,Banskobystrický kraj,596.0,31.60226653,18.85940679
543888,SK_543888,Veľké Slemence,SK042,Košický kraj,595.0,59.75368787,9.9575444
505170,SK_505170,Nadlice,SK022,Trenčiansky kraj,593.0,107.23025762,5.53015551
517135,SK_517135,Pitelová,SK032,Banskobystrický kraj,593.0,54.80888605,10.81941347
502251,SK_502251,Hontianska Vrbica,SK023,Nitriansky kraj,592.0,24.8231914,23.84866597
505706,SK_505706,Veľké Kršteňany,SK022,Trenčiansky kraj,592.0,43.93075686,13.47575235
511854,SK_511854,Šávoľ,SK032,Banskobystrický kraj,592.0,54.69372882,10.82391003
580813,SK_580813,Bziny,SK031,Žilinský kraj,591.0,101.18296774,5.84090399
522741,SK_522741,Lúčky (okres Michalovce),SK042,Košický kraj,589.0,74.28753562,7.92865176
522945,SK_522945,Poruba pod Vihorlatom,SK042,Košický kraj,589.0,28.74160179,20.49294275
509175,SK_509175,Dolný Vadičov,SK031,Žilinský kraj,588.0,98.74173027,5.95492907
518867,SK_518867,Terany,SK032,Banskobystrický kraj,588.0,54.33858503,10.82103996
528871,SK_528871,Merník,SK041,Prešovský kraj,588.0,50.76183307,11.58350604
500780,SK_500780,Šurianky,SK023,Nitriansky kraj,585.0,56.28961192,10.39268135
560031,SK_560031,Čučma,SK042,Košický kraj,585.0,49.81966851,11.74235031
543799,SK_543799,Strážne,SK042,Košický kraj,585.0,35.01564122,16.70681957
506966,SK_506966,Dolné Trhovište,SK021,Trnavský kraj,584.0,58.08249229,10.05466496
528803,SK_528803,Košarovce,SK041,Prešovský kraj,584.0,73.21544533,7.97645903
520268,SK_520268,Chlmec,SK041,Prešovský kraj,584.0,73.78859541,7.91450219
502260,SK_502260,Horná Seč,SK023,Nitriansky kraj,583.0,70.25426798,8.29842822
557714,SK_557714,Jalovec (okres Prievidza),SK022,Trenčiansky kraj,582.0,96.56550336,6.02699701
516465,SK_516465,Veľká Čalomija,SK032,Banskobystrický kraj,582.0,65.3800167,8.90180256
528102,SK_528102,Bačka,SK042,Košický kraj,581.0,60.66575643,9.57706677
503096,SK_503096,Branovo,SK023,Nitriansky kraj,580.0,62.23673512,9.31925492
514349,SK_514349,Radobica,SK022,Trenčiansky kraj,580.0,50.59620553,11.46331022
520063,SK_520063,Brestov (okres Humenné),SK041,Prešovský kraj,580.0,57.28428816,10.12494034
527211,SK_527211,Cernina,SK041,Prešovský kraj,579.0,43.96471047,13.16965343
525596,SK_525596,Čierna Lehota (okres Rožňava),SK042,Košický kraj,579.0,18.18212605,31.84446078
556602,SK_556602,Horné Trhovište,SK021,Trnavský kraj,578.0,76.61667274,7.54404987
514748,SK_514748,Gemerská Panica,SK042,Košický kraj,578.0,38.71427918,14.92989182
520772,SK_520772,Slovenská Volová,SK041,Prešovský kraj,577.0,66.5948996,8.6643272
526126,SK_526126,Rakovnica,SK042,Košický kraj,577.0,81.28061545,7.09886357
511099,SK_511099,Uhorská Ves,SK031,Žilinský kraj,576.0,129.29180876,4.45503861
512168,SK_512168,Diaková,SK031,Žilinský kraj,576.0,239.57930373,2.40421435
528200,SK_528200,Brehov,SK042,Košický kraj,576.0,73.05518183,7.88445098
543250,SK_543250,Kolinovce,SK042,Košický kraj,576.0,123.27063366,4.67264573
500313,SK_500313,Hruboňovo,SK023,Nitriansky kraj,575.0,49.78641718,11.54933479
555649,SK_555649,Mad,SK021,Trnavský kraj,574.0,74.43080076,7.71186114
513083,SK_513083,Horná Mariková,SK022,Trenčiansky kraj,574.0,12.07001301,47.55587253
509671,SK_509671,Horná Lehota (okres Dolný Kubín),SK031,Žilinský kraj,573.0,37.44089947,15.30411951
528072,SK_528072,Vyšný Mirošov,SK041,Prešovský kraj,573.0,45.10143726,12.7046949
509019,SK_509019,Staré Hory,SK032,Banskobystrický kraj,572.0,13.75838487,41.57464741
502456,SK_502456,Kukučínov,SK023,Nitriansky kraj,571.0,50.54442605,11.29699246
502472,SK_502472,Keť,SK023,Nitriansky kraj,571.0,29.05652253,19.65135365
508624,SK_508624,Horná Lehota (okres Brezno),SK032,Banskobystrický kraj,571.0,12.44000049,45.90031972
505773,SK_505773,Závada (okres Topoľčany),SK023,Nitriansky kraj,571.0,63.7853024,8.95190551
559971,SK_559971,Lipníky,SK041,Prešovský kraj,571.0,148.12611207,3.85482338
512753,SK_512753,Turčiansky Peter,SK031,Žilinský kraj,570.0,123.39887043,4.61916708
513865,SK_513865,Zliechov,SK022,Trenčiansky kraj,570.0,10.47870558,54.3960316
519669,SK_519669,Nižný Tvarožec,SK041,Prešovský kraj,569.0,51.02584086,11.15121261
516121,SK_516121,Kosihovce,SK032,Banskobystrický kraj,569.0,27.52584273,20.67148336
511331,SK_511331,Čamovce,SK032,Banskobystrický kraj,568.0,45.02873423,12.61416759
500551,SK_500551,Martin nad Žitavou,SK023,Nitriansky kraj,568.0,130.91706468,4.33862462
527831,SK_527831,Stročín,SK041,Prešovský kraj,568.0,66.50812729,8.54030963
519774,SK_519774,Rokytov,SK041,Prešovský kraj,568.0,110.76055396,5.12817948
502286,SK_502286,Horné Turovce,SK023,Nitriansky kraj,567.0,43.71753346,12.96962466
507431,SK_507431,Pečeňady,SK021,Trnavský kraj,566.0,66.03563072,8.57113037
555487,SK_555487,Igram,SK010,Bratislavský kraj,566.0,68.17805957,8.30179098
502871,SK_502871,Tupá,SK023,Nitriansky kraj,565.0,47.21560522,11.96638267
500569,SK_500569,Melek,SK023,Nitriansky kraj,564.0,91.01462092,6.19680656
514675,SK_514675,Držkovce,SK032,Banskobystrický kraj,564.0,27.26809495,20.68351313
525251,SK_525251,Šindliar,SK041,Prešovský kraj,564.0,49.82980709,11.31852666
544086,SK_544086,Benkovce,SK041,Prešovský kraj,563.0,68.25862354,8.24804209
527696,SK_527696,Okrúhle,SK041,Prešovský kraj,563.0,37.58897622,14.97779553
526207,SK_526207,Rožňavské Bystré,SK042,Košický kraj,563.0,70.90166082,7.94057563
526444,SK_526444,Danišovce,SK042,Košický kraj,563.0,130.70339226,4.3074628
504831,SK_504831,Smrdáky,SK021,Trnavský kraj,562.0,118.98174684,4.72341359
512150,SK_512150,Ďanová,SK031,Žilinský kraj,562.0,73.3151431,7.66553779
528242,SK_528242,Čeľovce,SK042,Košický kraj,562.0,42.31900022,13.28008689
516317,SK_516317,Príbelce,SK032,Banskobystrický kraj,561.0,20.6215514,27.20454873
556459,SK_556459,Nová Ves nad Váhom,SK022,Trenčiansky kraj,560.0,46.19454498,12.12264349
515132,SK_515132,Lenartovce,SK032,Banskobystrický kraj,560.0,81.72405904,6.85232729
504327,SK_504327,Častkov,SK021,Trnavský kraj,559.0,42.52659214,13.14471656
502171,SK_502171,Dolná Seč,SK023,Nitriansky kraj,558.0,63.47683411,8.79060854
518239,SK_518239,Cerovo,SK032,Banskobystrický kraj,558.0,18.42776393,30.28039659
500607,SK_500607,Nevidzany (okres Zlaté Moravce),SK023,Nitriansky kraj,557.0,54.32936795,10.25228198
580384,SK_580384,Mokrá Lúka,SK032,Banskobystrický kraj,557.0,36.5920049,15.22190439
524026,SK_524026,Vernár,SK041,Prešovský kraj,556.0,10.51833569,52.86007373
521469,SK_521469,Hýľov,SK042,Košický kraj,556.0,23.29092747,23.87195618
516881,SK_516881,Jastrabá,SK032,Banskobystrický kraj,555.0,51.26960858,10.82512653
582093,SK_582093,Vyšný Medzev,SK042,Košický kraj,554.0,17.10225401,32.39339094
518697,SK_518697,Podzámčok,SK032,Banskobystrický kraj,554.0,65.52270861,8.45508392
505137,SK_505137,Malé Ripňany,SK023,Nitriansky kraj,553.0,64.94615013,8.51474643
523003,SK_523003,Remetské Hámre,SK042,Košický kraj,553.0,22.49871519,24.57918132
516074,SK_516074,Ipeľské Predmostie,SK032,Banskobystrický kraj,553.0,39.97245916,13.83452536
521043,SK_521043,Závadka (okres Humenné),SK041,Prešovský kraj,553.0,96.84011035,5.71044372
516813,SK_516813,Hrabičov,SK032,Banskobystrický kraj,553.0,41.89583248,13.19940355
501441,SK_501441,Báč,SK021,Trnavský kraj,552.0,140.56811193,3.92692192
517194,SK_517194,Prochot,SK032,Banskobystrický kraj,552.0,29.82051441,18.51074708
543730,SK_543730,Sirník,SK042,Košický kraj,552.0,94.83906315,5.82038647
557404,SK_557404,Kameničany,SK022,Trenčiansky kraj,551.0,108.49273916,5.07868088
525332,SK_525332,Tuhrina,SK041,Prešovský kraj,551.0,41.56573673,13.25611052
504718,SK_504718,Prietržka,SK021,Trnavský kraj,550.0,117.65991257,4.67448928
517259,SK_517259,Slaská,SK032,Banskobystrický kraj,550.0,34.3542243,16.00967599
527181,SK_527181,Bukovce,SK041,Prešovský kraj,550.0,49.7499024,11.05529807
520659,SK_520659,Pichne,SK041,Prešovský kraj,550.0,32.50090441,16.922606
510572,SK_510572,Kvačany (okres Liptovský Mikuláš),SK031,Žilinský kraj,549.0,24.46256424,22.44245512
501956,SK_501956,Trnávka (okres Dunajská Streda),SK021,Trnavský kraj,548.0,68.85078113,7.95924158
526576,SK_526576,Hnilčík,SK042,Košický kraj,548.0,24.67297829,22.21053306
543349,SK_543349,Matejovce nad Hornádom,SK042,Košický kraj,548.0,149.79023054,3.65844954
507369,SK_507369,Nižná (okres Piešťany),SK021,Trnavský kraj,546.0,67.82366089,8.05028795
505749,SK_505749,Velušovce,SK023,Nitriansky kraj,546.0,94.00056428,5.80847577
511731,SK_511731,Podkriváň,SK032,Banskobystrický kraj,546.0,21.09067568,25.88821754
517119,SK_517119,Ostrý Grúň,SK032,Banskobystrický kraj,545.0,32.61700679,16.70907461
525065,SK_525065,Pušovce,SK041,Prešovský kraj,545.0,123.29270511,4.42037507
509221,SK_509221,Klubina,SK031,Žilinský kraj,544.0,34.93666844,15.57103251
514942,SK_514942,Husiná,SK032,Banskobystrický kraj,544.0,27.67726511,19.65512119
512443,SK_512443,Malý Čepčín,SK031,Žilinský kraj,543.0,175.4562725,3.09478819
511510,SK_511510,Látky,SK032,Banskobystrický kraj,543.0,11.87108345,45.74140197
543969,SK_543969,Vojka,SK042,Košický kraj,542.0,61.99259923,8.74297911
514438,SK_514438,Veľká Čausa,SK022,Trenčiansky kraj,542.0,69.45569424,7.80353585
505331,SK_505331,Pečeňany,SK022,Trenčiansky kraj,541.0,81.72396489,6.61984524
515663,SK_515663,Tachty,SK032,Banskobystrický kraj,541.0,68.96880255,7.84412633
557340,SK_557340,Trenč,SK032,Banskobystrický kraj,540.0,30.75767042,17.55659621
520641,SK_520641,Pčoliné,SK041,Prešovský kraj,540.0,16.14776791,33.4411544
505684,SK_505684,Veľké Hoste,SK022,Trenčiansky kraj,539.0,65.23839368,8.262006
501409,SK_501409,Vrbová nad Váhom,SK023,Nitriansky kraj,539.0,24.83588967,21.70246394
518166,SK_518166,Babiná,SK032,Banskobystrický kraj,539.0,24.35082584,22.1347729
523178,SK_523178,Tibava,SK042,Košický kraj,539.0,50.60487362,10.65114803
514314,SK_514314,Poluvsie,SK022,Trenčiansky kraj,539.0,249.36612081,2.16148047
528811,SK_528811,Kučín (okres Vranov nad Topľou),SK041,Prešovský kraj,539.0,117.27256706,4.59613031
556564,SK_556564,Slovenská Nová Ves,SK021,Trnavský kraj,538.0,64.71938741,8.31281045
505510,SK_505510,Súlovce,SK023,Nitriansky kraj,537.0,42.49817149,12.63583776
514608,SK_514608,Čerenčany,SK032,Banskobystrický kraj,537.0,105.86324739,5.07258197
520349,SK_520349,Kamienka (okres Humenné),SK041,Prešovský kraj,537.0,99.29525498,5.40811341
501310,SK_501310,Patince,SK023,Nitriansky kraj,536.0,47.37560565,11.31383953
522171,SK_522171,Vyšná Hutka,SK042,Košický kraj,536.0,147.99879086,3.62165121
518794,SK_518794,Slatinské Lazy,SK032,Banskobystrický kraj,536.0,74.33898912,7.21021373
502189,SK_502189,Dolné Semerovce,SK023,Nitriansky kraj,535.0,45.13792252,11.85256144
559873,SK_559873,Dvorníky-Včeláre,SK042,Košický kraj,535.0,39.23186061,13.63687553
522571,SK_522571,Kačanov,SK042,Košický kraj,535.0,92.4627685,5.78611271
514098,SK_514098,Kocurany,SK022,Trenčiansky kraj,535.0,128.11123615,4.17605837
516791,SK_516791,Horná Ždaňa,SK032,Banskobystrický kraj,535.0,32.88019209,16.27119448
500127,SK_500127,Čaradice,SK023,Nitriansky kraj,534.0,29.93521292,17.83852353
500984,SK_500984,Žikava,SK023,Nitriansky kraj,534.0,47.28498246,11.29322614
519821,SK_519821,Stuľany,SK041,Prešovský kraj,534.0,65.77793775,8.1182235
510041,SK_510041,Sedliacka Dubová,SK031,Žilinský kraj,533.0,45.7297769,11.65542533
